,date,price,city,year,month,day
13872,2005-12-23,36000,gwangju,2005,12,23
13873,2005-12-24,36000,gwangju,2005,12,24
13874,2005-12-25,36000,gwangju,2005,12,25
13875,2005-12-26,36000,gwangju,2005,12,26
13876,2005-12-27,36000,gwangju,2005,12,27
13877,2005-12-28,36000,gwangju,2005,12,28
13878,2005-12-29,36000,gwangju,2005,12,29
13879,2005-12-30,36000,gwangju,2005,12,30
13880,2005-12-31,36000,gwangju,2005,12,31
13881,2006-01-01,36000,gwangju,2006,1,1
13882,2006-01-02,36000,gwangju,2006,1,2
13883,2006-01-03,36000,gwangju,2006,1,3
13884,2006-01-04,36000,gwangju,2006,1,4
13885,2006-01-05,36000,gwangju,2006,1,5
13886,2006-01-06,36000,gwangju,2006,1,6
13887,2006-01-07,36000,gwangju,2006,1,7
13888,2006-01-08,36000,gwangju,2006,1,8
13889,2006-01-09,36000,gwangju,2006,1,9
13890,2006-01-10,36000,gwangju,2006,1,10
13891,2006-01-11,36000,gwangju,2006,1,11
13892,2006-01-12,36000,gwangju,2006,1,12
13893,2006-01-13,36000,gwangju,2006,1,13
13894,2006-01-14,36000,gwangju,2006,1,14
13895,2006-01-15,36000,gwangju,2006,1,15
13896,2006-01-16,36000,gwangju,2006,1,16
13897,2006-01-17,36000,gwangju,2006,1,17
13898,2006-01-18,36000,gwangju,2006,1,18
13899,2006-01-19,36000,gwangju,2006,1,19
13900,2006-01-20,36000,gwangju,2006,1,20
13901,2006-01-21,36000,gwangju,2006,1,21
13902,2006-01-22,36000,gwangju,2006,1,22
13903,2006-01-23,36000,gwangju,2006,1,23
13904,2006-01-24,36000,gwangju,2006,1,24
13905,2006-01-25,36000,gwangju,2006,1,25
13906,2006-01-26,36000,gwangju,2006,1,26
13907,2006-01-27,36000,gwangju,2006,1,27
13908,2006-01-28,36000,gwangju,2006,1,28
13909,2006-01-29,36000,gwangju,2006,1,29
13910,2006-01-30,36000,gwangju,2006,1,30
13911,2006-01-31,36000,gwangju,2006,1,31
13912,2006-02-01,36000,gwangju,2006,2,1
13913,2006-02-02,36000,gwangju,2006,2,2
13914,2006-02-03,36000,gwangju,2006,2,3
13915,2006-02-04,36000,gwangju,2006,2,4
13916,2006-02-05,36000,gwangju,2006,2,5
13917,2006-02-06,36000,gwangju,2006,2,6
13918,2006-02-07,36000,gwangju,2006,2,7
13919,2006-02-08,36000,gwangju,2006,2,8
13920,2006-02-09,36000,gwangju,2006,2,9
13921,2006-02-10,36000,gwangju,2006,2,10
13922,2006-02-11,36000,gwangju,2006,2,11
13923,2006-02-12,36000,gwangju,2006,2,12
13924,2006-02-13,36000,gwangju,2006,2,13
13925,2006-02-14,36000,gwangju,2006,2,14
13926,2006-02-15,36000,gwangju,2006,2,15
13927,2006-02-16,36000,gwangju,2006,2,16
13928,2006-02-17,36000,gwangju,2006,2,17
13929,2006-02-18,36000,gwangju,2006,2,18
13930,2006-02-19,36000,gwangju,2006,2,19
13931,2006-02-20,36000,gwangju,2006,2,20
13932,2006-02-21,36000,gwangju,2006,2,21
13933,2006-02-22,36000,gwangju,2006,2,22
13934,2006-02-23,36000,gwangju,2006,2,23
13935,2006-02-24,36000,gwangju,2006,2,24
13936,2006-02-25,36000,gwangju,2006,2,25
13937,2006-02-26,36000,gwangju,2006,2,26
13938,2006-02-27,36000,gwangju,2006,2,27
13939,2006-02-28,36000,gwangju,2006,2,28
13940,2006-03-01,36000,gwangju,2006,3,1
13941,2006-03-02,36000,gwangju,2006,3,2
13942,2006-03-03,36000,gwangju,2006,3,3
13943,2006-03-04,36000,gwangju,2006,3,4
13944,2006-03-05,36000,gwangju,2006,3,5
13945,2006-03-06,36000,gwangju,2006,3,6
13946,2006-03-07,36000,gwangju,2006,3,7
13947,2006-03-08,36000,gwangju,2006,3,8
13948,2006-03-09,36000,gwangju,2006,3,9
13949,2006-03-10,36000,gwangju,2006,3,10
13950,2006-03-11,36000,gwangju,2006,3,11
13951,2006-03-12,36000,gwangju,2006,3,12
13952,2006-03-13,36000,gwangju,2006,3,13
13953,2006-03-14,36000,gwangju,2006,3,14
13954,2006-03-15,36000,gwangju,2006,3,15
13955,2006-03-16,36000,gwangju,2006,3,16
13956,2006-03-17,36000,gwangju,2006,3,17
13957,2006-03-18,36000,gwangju,2006,3,18
13958,2006-03-19,36000,gwangju,2006,3,19
13959,2006-03-20,36000,gwangju,2006,3,20
13960,2006-03-21,36000,gwangju,2006,3,21
13961,2006-03-22,36000,gwangju,2006,3,22
13962,2006-03-23,36000,gwangju,2006,3,23
13963,2006-03-24,36000,gwangju,2006,3,24
13964,2006-03-25,36000,gwangju,2006,3,25
13965,2006-03-26,36000,gwangju,2006,3,26
13966,2006-03-27,36000,gwangju,2006,3,27
13967,2006-03-28,36000,gwangju,2006,3,28
13968,2006-03-29,36000,gwangju,2006,3,29
13969,2006-03-30,36000,gwangju,2006,3,30
13970,2006-03-31,36000,gwangju,2006,3,31
13971,2006-04-01,36000,gwangju,2006,4,1
13972,2006-04-02,36000,gwangju,2006,4,2
13973,2006-04-03,36000,gwangju,2006,4,3
13974,2006-04-04,36000,gwangju,2006,4,4
13975,2006-04-05,36000,gwangju,2006,4,5
13976,2006-04-06,36000,gwangju,2006,4,6
13977,2006-04-07,36000,gwangju,2006,4,7
13978,2006-04-08,36000,gwangju,2006,4,8
13979,2006-04-09,36000,gwangju,2006,4,9
13980,2006-04-10,36000,gwangju,2006,4,10
13981,2006-04-11,36000,gwangju,2006,4,11
13982,2006-04-12,36000,gwangju,2006,4,12
13983,2006-04-13,36000,gwangju,2006,4,13
13984,2006-04-14,36000,gwangju,2006,4,14
13985,2006-04-15,36000,gwangju,2006,4,15
13986,2006-04-16,36000,gwangju,2006,4,16
13987,2006-04-17,36000,gwangju,2006,4,17
13988,2006-04-18,36000,gwangju,2006,4,18
13989,2006-04-19,36000,gwangju,2006,4,19
13990,2006-04-20,35000,gwangju,2006,4,20
13991,2006-04-21,35000,gwangju,2006,4,21
13992,2006-04-22,35000,gwangju,2006,4,22
13993,2006-04-23,35000,gwangju,2006,4,23
13994,2006-04-24,35000,gwangju,2006,4,24
13995,2006-04-25,35000,gwangju,2006,4,25
13996,2006-04-26,35000,gwangju,2006,4,26
13997,2006-04-27,35000,gwangju,2006,4,27
13998,2006-04-28,35000,gwangju,2006,4,28
13999,2006-04-29,35000,gwangju,2006,4,29
14000,2006-04-30,35000,gwangju,2006,4,30
14001,2006-05-01,35000,gwangju,2006,5,1
14002,2006-05-02,35000,gwangju,2006,5,2
14003,2006-05-03,35000,gwangju,2006,5,3
14004,2006-05-04,35000,gwangju,2006,5,4
14005,2006-05-05,35000,gwangju,2006,5,5
14006,2006-05-06,35000,gwangju,2006,5,6
14007,2006-05-07,35000,gwangju,2006,5,7
14008,2006-05-08,35000,gwangju,2006,5,8
14009,2006-05-09,35000,gwangju,2006,5,9
14010,2006-05-10,35000,gwangju,2006,5,10
14011,2006-05-11,35000,gwangju,2006,5,11
14012,2006-05-12,35000,gwangju,2006,5,12
14013,2006-05-13,35000,gwangju,2006,5,13
14014,2006-05-14,35000,gwangju,2006,5,14
14015,2006-05-15,35000,gwangju,2006,5,15
14016,2006-05-16,35000,gwangju,2006,5,16
14017,2006-05-17,36000,gwangju,2006,5,17
14018,2006-05-18,36000,gwangju,2006,5,18
14019,2006-05-19,36000,gwangju,2006,5,19
14020,2006-05-20,36000,gwangju,2006,5,20
14021,2006-05-21,36000,gwangju,2006,5,21
14022,2006-05-22,36000,gwangju,2006,5,22
14023,2006-05-23,36000,gwangju,2006,5,23
14024,2006-05-24,36000,gwangju,2006,5,24
14025,2006-05-25,36000,gwangju,2006,5,25
14026,2006-05-26,36000,gwangju,2006,5,26
14027,2006-05-27,36000,gwangju,2006,5,27
14028,2006-05-28,36000,gwangju,2006,5,28
14029,2006-05-29,36000,gwangju,2006,5,29
14030,2006-05-30,36000,gwangju,2006,5,30
14031,2006-05-31,36000,gwangju,2006,5,31
14032,2006-06-01,36000,gwangju,2006,6,1
14033,2006-06-02,36000,gwangju,2006,6,2
14034,2006-06-03,36000,gwangju,2006,6,3
14035,2006-06-04,36000,gwangju,2006,6,4
14036,2006-06-05,36000,gwangju,2006,6,5
14037,2006-06-06,36000,gwangju,2006,6,6
14038,2006-06-07,36000,gwangju,2006,6,7
14039,2006-06-08,36000,gwangju,2006,6,8
14040,2006-06-09,36000,gwangju,2006,6,9
14041,2006-06-10,36000,gwangju,2006,6,10
14042,2006-06-11,36000,gwangju,2006,6,11
14043,2006-06-12,36000,gwangju,2006,6,12
14044,2006-06-13,36000,gwangju,2006,6,13
14045,2006-06-14,36000,gwangju,2006,6,14
14046,2006-06-15,36000,gwangju,2006,6,15
14047,2006-06-16,36000,gwangju,2006,6,16
14048,2006-06-17,36000,gwangju,2006,6,17
14049,2006-06-18,36000,gwangju,2006,6,18
14050,2006-06-19,36000,gwangju,2006,6,19
14051,2006-06-20,36500,gwangju,2006,6,20
14052,2006-06-21,37000,gwangju,2006,6,21
14053,2006-06-22,37000,gwangju,2006,6,22
14054,2006-06-23,37000,gwangju,2006,6,23
14055,2006-06-24,37000,gwangju,2006,6,24
14056,2006-06-25,37000,gwangju,2006,6,25
14057,2006-06-26,37000,gwangju,2006,6,26
14058,2006-06-27,37000,gwangju,2006,6,27
14059,2006-06-28,37000,gwangju,2006,6,28
14060,2006-06-29,37000,gwangju,2006,6,29
14061,2006-06-30,37000,gwangju,2006,6,30
14062,2006-07-01,37000,gwangju,2006,7,1
14063,2006-07-02,37000,gwangju,2006,7,2
14064,2006-07-03,37000,gwangju,2006,7,3
14065,2006-07-04,37000,gwangju,2006,7,4
14066,2006-07-05,37000,gwangju,2006,7,5
14067,2006-07-06,37000,gwangju,2006,7,6
14068,2006-07-07,37000,gwangju,2006,7,7
14069,2006-07-08,37000,gwangju,2006,7,8
14070,2006-07-09,37000,gwangju,2006,7,9
14071,2006-07-10,37000,gwangju,2006,7,10
14072,2006-07-11,37000,gwangju,2006,7,11
14073,2006-07-12,38000,gwangju,2006,7,12
14074,2006-07-13,38000,gwangju,2006,7,13
14075,2006-07-14,38000,gwangju,2006,7,14
14076,2006-07-15,38000,gwangju,2006,7,15
14077,2006-07-16,38000,gwangju,2006,7,16
14078,2006-07-17,38000,gwangju,2006,7,17
14079,2006-07-18,38000,gwangju,2006,7,18
14080,2006-07-19,38000,gwangju,2006,7,19
14081,2006-07-20,38000,gwangju,2006,7,20
14082,2006-07-21,38000,gwangju,2006,7,21
14083,2006-07-22,38000,gwangju,2006,7,22
14084,2006-07-23,38000,gwangju,2006,7,23
14085,2006-07-24,38000,gwangju,2006,7,24
14086,2006-07-25,38000,gwangju,2006,7,25
14087,2006-07-26,38000,gwangju,2006,7,26
14088,2006-07-27,38000,gwangju,2006,7,27
14089,2006-07-28,38000,gwangju,2006,7,28
14090,2006-07-29,38000,gwangju,2006,7,29
14091,2006-07-30,38000,gwangju,2006,7,30
14092,2006-07-31,38000,gwangju,2006,7,31
14093,2006-08-01,38000,gwangju,2006,8,1
14094,2006-08-02,38000,gwangju,2006,8,2
14095,2006-08-03,38000,gwangju,2006,8,3
14096,2006-08-04,38000,gwangju,2006,8,4
14097,2006-08-05,38000,gwangju,2006,8,5
14098,2006-08-06,38000,gwangju,2006,8,6
14099,2006-08-07,39000,gwangju,2006,8,7
14100,2006-08-08,39000,gwangju,2006,8,8
14101,2006-08-09,39000,gwangju,2006,8,9
14102,2006-08-10,39000,gwangju,2006,8,10
14103,2006-08-11,39000,gwangju,2006,8,11
14104,2006-08-12,39000,gwangju,2006,8,12
14105,2006-08-13,39000,gwangju,2006,8,13
14106,2006-08-14,39000,gwangju,2006,8,14
14107,2006-08-15,39000,gwangju,2006,8,15
14108,2006-08-16,39000,gwangju,2006,8,16
14109,2006-08-17,39000,gwangju,2006,8,17
14110,2006-08-18,39000,gwangju,2006,8,18
14111,2006-08-19,39000,gwangju,2006,8,19
14112,2006-08-20,39000,gwangju,2006,8,20
14113,2006-08-21,39000,gwangju,2006,8,21
14114,2006-08-22,39000,gwangju,2006,8,22
14115,2006-08-23,39000,gwangju,2006,8,23
14116,2006-08-24,39000,gwangju,2006,8,24
14117,2006-08-25,39000,gwangju,2006,8,25
14118,2006-08-26,39000,gwangju,2006,8,26
14119,2006-08-27,39000,gwangju,2006,8,27
14120,2006-08-28,39000,gwangju,2006,8,28
14121,2006-08-29,40000,gwangju,2006,8,29
14122,2006-08-30,40000,gwangju,2006,8,30
14123,2006-08-31,40000,gwangju,2006,8,31
14124,2006-09-01,40000,gwangju,2006,9,1
14125,2006-09-02,40000,gwangju,2006,9,2
14126,2006-09-03,40000,gwangju,2006,9,3
14127,2006-09-04,40000,gwangju,2006,9,4
14128,2006-09-05,40000,gwangju,2006,9,5
14129,2006-09-06,40000,gwangju,2006,9,6
14130,2006-09-07,40000,gwangju,2006,9,7
14131,2006-09-08,40000,gwangju,2006,9,8
14132,2006-09-09,40000,gwangju,2006,9,9
14133,2006-09-10,40000,gwangju,2006,9,10
14134,2006-09-11,40000,gwangju,2006,9,11
14135,2006-09-12,40000,gwangju,2006,9,12
14136,2006-09-13,40000,gwangju,2006,9,13
14137,2006-09-14,40000,gwangju,2006,9,14
14138,2006-09-15,40000,gwangju,2006,9,15
14139,2006-09-16,40000,gwangju,2006,9,16
14140,2006-09-17,40000,gwangju,2006,9,17
14141,2006-09-18,40000,gwangju,2006,9,18
14142,2006-09-19,40000,gwangju,2006,9,19
14143,2006-09-20,40000,gwangju,2006,9,20
14144,2006-09-21,40000,gwangju,2006,9,21
14145,2006-09-22,40000,gwangju,2006,9,22
14146,2006-09-23,40000,gwangju,2006,9,23
14147,2006-09-24,40000,gwangju,2006,9,24
14148,2006-09-25,40000,gwangju,2006,9,25
14149,2006-09-26,40000,gwangju,2006,9,26
14150,2006-09-27,40000,gwangju,2006,9,27
14151,2006-09-28,40000,gwangju,2006,9,28
14152,2006-09-29,40000,gwangju,2006,9,29
14153,2006-09-30,40000,gwangju,2006,9,30
14154,2006-10-01,40000,gwangju,2006,10,1
14155,2006-10-02,39000,gwangju,2006,10,2
14156,2006-10-03,39000,gwangju,2006,10,3
14157,2006-10-04,39000,gwangju,2006,10,4
14158,2006-10-05,39000,gwangju,2006,10,5
14159,2006-10-06,39000,gwangju,2006,10,6
14160,2006-10-07,39000,gwangju,2006,10,7
14161,2006-10-08,39000,gwangju,2006,10,8
14162,2006-10-09,39000,gwangju,2006,10,9
14163,2006-10-10,39000,gwangju,2006,10,10
14164,2006-10-11,39000,gwangju,2006,10,11
14165,2006-10-12,39000,gwangju,2006,10,12
14166,2006-10-13,39000,gwangju,2006,10,13
14167,2006-10-14,39000,gwangju,2006,10,14
14168,2006-10-15,39000,gwangju,2006,10,15
14169,2006-10-16,39000,gwangju,2006,10,16
14170,2006-10-17,38000,gwangju,2006,10,17
14171,2006-10-18,38000,gwangju,2006,10,18
14172,2006-10-19,38000,gwangju,2006,10,19
14173,2006-10-20,38000,gwangju,2006,10,20
14174,2006-10-21,38000,gwangju,2006,10,21
14175,2006-10-22,38000,gwangju,2006,10,22
14176,2006-10-23,38000,gwangju,2006,10,23
14177,2006-10-24,38000,gwangju,2006,10,24
14178,2006-10-25,37000,gwangju,2006,10,25
14179,2006-10-26,37000,gwangju,2006,10,26
14180,2006-10-27,37000,gwangju,2006,10,27
14181,2006-10-28,37000,gwangju,2006,10,28
14182,2006-10-29,37000,gwangju,2006,10,29
14183,2006-10-30,37000,gwangju,2006,10,30
14184,2006-10-31,37000,gwangju,2006,10,31
14185,2006-11-01,37000,gwangju,2006,11,1
14186,2006-11-02,37000,gwangju,2006,11,2
14187,2006-11-03,37000,gwangju,2006,11,3
14188,2006-11-04,37000,gwangju,2006,11,4
14189,2006-11-05,37000,gwangju,2006,11,5
14190,2006-11-06,37000,gwangju,2006,11,6
14191,2006-11-07,37000,gwangju,2006,11,7
14192,2006-11-08,37000,gwangju,2006,11,8
14193,2006-11-09,37000,gwangju,2006,11,9
14194,2006-11-10,37000,gwangju,2006,11,10
14195,2006-11-11,37000,gwangju,2006,11,11
14196,2006-11-12,37000,gwangju,2006,11,12
14197,2006-11-13,37000,gwangju,2006,11,13
14198,2006-11-14,37000,gwangju,2006,11,14
14199,2006-11-15,37000,gwangju,2006,11,15
14200,2006-11-16,37000,gwangju,2006,11,16
14201,2006-11-17,37000,gwangju,2006,11,17
14202,2006-11-18,37000,gwangju,2006,11,18
14203,2006-11-19,37000,gwangju,2006,11,19
14204,2006-11-20,37000,gwangju,2006,11,20
14205,2006-11-21,37000,gwangju,2006,11,21
14206,2006-11-22,37000,gwangju,2006,11,22
14207,2006-11-23,37000,gwangju,2006,11,23
14208,2006-11-24,37000,gwangju,2006,11,24
14209,2006-11-25,37000,gwangju,2006,11,25
14210,2006-11-26,37000,gwangju,2006,11,26
14211,2006-11-27,37000,gwangju,2006,11,27
14212,2006-11-28,37000,gwangju,2006,11,28
14213,2006-11-29,37000,gwangju,2006,11,29
14214,2006-11-30,37000,gwangju,2006,11,30
14215,2006-12-01,37000,gwangju,2006,12,1
14216,2006-12-02,37000,gwangju,2006,12,2
14217,2006-12-03,37000,gwangju,2006,12,3
14218,2006-12-04,37000,gwangju,2006,12,4
14219,2006-12-05,37000,gwangju,2006,12,5
14220,2006-12-06,37000,gwangju,2006,12,6
14221,2006-12-07,37000,gwangju,2006,12,7
14222,2006-12-08,37000,gwangju,2006,12,8
14223,2006-12-09,37000,gwangju,2006,12,9
14224,2006-12-10,37000,gwangju,2006,12,10
14225,2006-12-11,37000,gwangju,2006,12,11
14226,2006-12-12,37000,gwangju,2006,12,12
14227,2006-12-13,37000,gwangju,2006,12,13
14228,2006-12-14,37000,gwangju,2006,12,14
14229,2006-12-15,37000,gwangju,2006,12,15
14230,2006-12-16,37000,gwangju,2006,12,16
14231,2006-12-17,37000,gwangju,2006,12,17
14232,2006-12-18,37000,gwangju,2006,12,18
14233,2006-12-19,37000,gwangju,2006,12,19
14234,2006-12-20,37000,gwangju,2006,12,20
14235,2006-12-21,37000,gwangju,2006,12,21
14236,2006-12-22,37000,gwangju,2006,12,22
14237,2006-12-23,37000,gwangju,2006,12,23
14238,2006-12-24,37000,gwangju,2006,12,24
14239,2006-12-25,37000,gwangju,2006,12,25
14240,2006-12-26,37000,gwangju,2006,12,26
14241,2006-12-27,37000,gwangju,2006,12,27
14242,2006-12-28,37000,gwangju,2006,12,28
14243,2006-12-29,37000,gwangju,2006,12,29
14244,2006-12-30,37000,gwangju,2006,12,30
14245,2006-12-31,37000,gwangju,2006,12,31
14246,2007-01-01,37000,gwangju,2007,1,1
14247,2007-01-02,37000,gwangju,2007,1,2
14248,2007-01-03,37000,gwangju,2007,1,3
14249,2007-01-04,37000,gwangju,2007,1,4
14250,2007-01-05,37000,gwangju,2007,1,5
14251,2007-01-06,37000,gwangju,2007,1,6
14252,2007-01-07,37000,gwangju,2007,1,7
14253,2007-01-08,37000,gwangju,2007,1,8
14254,2007-01-09,37000,gwangju,2007,1,9
14255,2007-01-10,37000,gwangju,2007,1,10
14256,2007-01-11,37000,gwangju,2007,1,11
14257,2007-01-12,37000,gwangju,2007,1,12
14258,2007-01-13,37000,gwangju,2007,1,13
14259,2007-01-14,37000,gwangju,2007,1,14
14260,2007-01-15,37000,gwangju,2007,1,15
14261,2007-01-16,37000,gwangju,2007,1,16
14262,2007-01-17,37000,gwangju,2007,1,17
14263,2007-01-18,37000,gwangju,2007,1,18
14264,2007-01-19,37000,gwangju,2007,1,19
14265,2007-01-20,37000,gwangju,2007,1,20
14266,2007-01-21,37000,gwangju,2007,1,21
14267,2007-01-22,37000,gwangju,2007,1,22
14268,2007-01-23,37000,gwangju,2007,1,23
14269,2007-01-24,37000,gwangju,2007,1,24
14270,2007-01-25,37000,gwangju,2007,1,25
14271,2007-01-26,37000,gwangju,2007,1,26
14272,2007-01-27,37000,gwangju,2007,1,27
14273,2007-01-28,37000,gwangju,2007,1,28
14274,2007-01-29,37000,gwangju,2007,1,29
14275,2007-01-30,37000,gwangju,2007,1,30
14276,2007-01-31,37000,gwangju,2007,1,31
14277,2007-02-01,37000,gwangju,2007,2,1
14278,2007-02-02,37000,gwangju,2007,2,2
14279,2007-02-03,37000,gwangju,2007,2,3
14280,2007-02-04,37000,gwangju,2007,2,4
14281,2007-02-05,37000,gwangju,2007,2,5
14282,2007-02-06,37000,gwangju,2007,2,6
14283,2007-02-07,37000,gwangju,2007,2,7
14284,2007-02-08,37000,gwangju,2007,2,8
14285,2007-02-09,38000,gwangju,2007,2,9
14286,2007-02-10,38000,gwangju,2007,2,10
14287,2007-02-11,38000,gwangju,2007,2,11
14288,2007-02-12,38000,gwangju,2007,2,12
14289,2007-02-13,38000,gwangju,2007,2,13
14290,2007-02-14,38000,gwangju,2007,2,14
14291,2007-02-15,38000,gwangju,2007,2,15
14292,2007-02-16,38000,gwangju,2007,2,16
14293,2007-02-17,38000,gwangju,2007,2,17
14294,2007-02-18,38000,gwangju,2007,2,18
14295,2007-02-19,38000,gwangju,2007,2,19
14296,2007-02-20,38000,gwangju,2007,2,20
14297,2007-02-21,38000,gwangju,2007,2,21
14298,2007-02-22,38000,gwangju,2007,2,22
14299,2007-02-23,38000,gwangju,2007,2,23
14300,2007-02-24,38000,gwangju,2007,2,24
14301,2007-02-25,38000,gwangju,2007,2,25
14302,2007-02-26,38000,gwangju,2007,2,26
14303,2007-02-27,38000,gwangju,2007,2,27
14304,2007-02-28,38000,gwangju,2007,2,28
14305,2007-03-01,38000,gwangju,2007,3,1
14306,2007-03-02,38000,gwangju,2007,3,2
14307,2007-03-03,38000,gwangju,2007,3,3
14308,2007-03-04,38000,gwangju,2007,3,4
14309,2007-03-05,38000,gwangju,2007,3,5
14310,2007-03-06,38000,gwangju,2007,3,6
14311,2007-03-07,38000,gwangju,2007,3,7
14312,2007-03-08,38000,gwangju,2007,3,8
14313,2007-03-09,38000,gwangju,2007,3,9
14314,2007-03-10,38000,gwangju,2007,3,10
14315,2007-03-11,38000,gwangju,2007,3,11
14316,2007-03-12,38000,gwangju,2007,3,12
14317,2007-03-13,38000,gwangju,2007,3,13
14318,2007-03-14,38000,gwangju,2007,3,14
14319,2007-03-15,38000,gwangju,2007,3,15
14320,2007-03-16,38000,gwangju,2007,3,16
14321,2007-03-17,38000,gwangju,2007,3,17
14322,2007-03-18,38000,gwangju,2007,3,18
14323,2007-03-19,38000,gwangju,2007,3,19
14324,2007-03-20,38000,gwangju,2007,3,20
14325,2007-03-21,38000,gwangju,2007,3,21
14326,2007-03-22,38000,gwangju,2007,3,22
14327,2007-03-23,38000,gwangju,2007,3,23
14328,2007-03-24,38000,gwangju,2007,3,24
14329,2007-03-25,38000,gwangju,2007,3,25
14330,2007-03-26,38000,gwangju,2007,3,26
14331,2007-03-27,38000,gwangju,2007,3,27
14332,2007-03-28,38000,gwangju,2007,3,28
14333,2007-03-29,38000,gwangju,2007,3,29
14334,2007-03-30,38000,gwangju,2007,3,30
14335,2007-03-31,38000,gwangju,2007,3,31
14336,2007-04-01,38000,gwangju,2007,4,1
14337,2007-04-02,38000,gwangju,2007,4,2
14338,2007-04-03,38000,gwangju,2007,4,3
14339,2007-04-04,38000,gwangju,2007,4,4
14340,2007-04-05,38000,gwangju,2007,4,5
14341,2007-04-06,38000,gwangju,2007,4,6
14342,2007-04-07,38000,gwangju,2007,4,7
14343,2007-04-08,38000,gwangju,2007,4,8
14344,2007-04-09,38000,gwangju,2007,4,9
14345,2007-04-10,38000,gwangju,2007,4,10
14346,2007-04-11,38000,gwangju,2007,4,11
14347,2007-04-12,38000,gwangju,2007,4,12
14348,2007-04-13,38000,gwangju,2007,4,13
14349,2007-04-14,38000,gwangju,2007,4,14
14350,2007-04-15,38000,gwangju,2007,4,15
14351,2007-04-16,38000,gwangju,2007,4,16
14352,2007-04-17,38000,gwangju,2007,4,17
14353,2007-04-18,38000,gwangju,2007,4,18
14354,2007-04-19,38000,gwangju,2007,4,19
14355,2007-04-20,38000,gwangju,2007,4,20
14356,2007-04-21,38000,gwangju,2007,4,21
14357,2007-04-22,38000,gwangju,2007,4,22
14358,2007-04-23,38000,gwangju,2007,4,23
14359,2007-04-24,39000,gwangju,2007,4,24
14360,2007-04-25,39000,gwangju,2007,4,25
14361,2007-04-26,39000,gwangju,2007,4,26
14362,2007-04-27,39000,gwangju,2007,4,27
14363,2007-04-28,39000,gwangju,2007,4,28
14364,2007-04-29,39000,gwangju,2007,4,29
14365,2007-04-30,39000,gwangju,2007,4,30
14366,2007-05-01,39000,gwangju,2007,5,1
14367,2007-05-02,39000,gwangju,2007,5,2
14368,2007-05-03,39000,gwangju,2007,5,3
14369,2007-05-04,39000,gwangju,2007,5,4
14370,2007-05-05,39000,gwangju,2007,5,5
14371,2007-05-06,39000,gwangju,2007,5,6
14372,2007-05-07,39000,gwangju,2007,5,7
14373,2007-05-08,39000,gwangju,2007,5,8
14374,2007-05-09,39000,gwangju,2007,5,9
14375,2007-05-10,39000,gwangju,2007,5,10
14376,2007-05-11,39000,gwangju,2007,5,11
14377,2007-05-12,39000,gwangju,2007,5,12
14378,2007-05-13,39000,gwangju,2007,5,13
14379,2007-05-14,39000,gwangju,2007,5,14
14380,2007-05-15,39000,gwangju,2007,5,15
14381,2007-05-16,39000,gwangju,2007,5,16
14382,2007-05-17,39000,gwangju,2007,5,17
14383,2007-05-18,39000,gwangju,2007,5,18
14384,2007-05-19,39000,gwangju,2007,5,19
14385,2007-05-20,39000,gwangju,2007,5,20
14386,2007-05-21,39000,gwangju,2007,5,21
14387,2007-05-22,39000,gwangju,2007,5,22
14388,2007-05-23,39000,gwangju,2007,5,23
14389,2007-05-24,39000,gwangju,2007,5,24
14390,2007-05-25,39000,gwangju,2007,5,25
14391,2007-05-26,39000,gwangju,2007,5,26
14392,2007-05-27,39000,gwangju,2007,5,27
14393,2007-05-28,39000,gwangju,2007,5,28
14394,2007-05-29,39000,gwangju,2007,5,29
14395,2007-05-30,39000,gwangju,2007,5,30
14396,2007-05-31,39000,gwangju,2007,5,31
14397,2007-06-01,39000,gwangju,2007,6,1
14398,2007-06-02,39000,gwangju,2007,6,2
14399,2007-06-03,39000,gwangju,2007,6,3
14400,2007-06-04,39000,gwangju,2007,6,4
14401,2007-06-05,39000,gwangju,2007,6,5
14402,2007-06-06,39000,gwangju,2007,6,6
14403,2007-06-07,39000,gwangju,2007,6,7
14404,2007-06-08,39000,gwangju,2007,6,8
14405,2007-06-09,39000,gwangju,2007,6,9
14406,2007-06-10,39000,gwangju,2007,6,10
14407,2007-06-11,39000,gwangju,2007,6,11
14408,2007-06-12,39000,gwangju,2007,6,12
14409,2007-06-13,39000,gwangju,2007,6,13
14410,2007-06-14,39000,gwangju,2007,6,14
14411,2007-06-15,39000,gwangju,2007,6,15
14412,2007-06-16,39000,gwangju,2007,6,16
14413,2007-06-17,39000,gwangju,2007,6,17
14414,2007-06-18,39000,gwangju,2007,6,18
14415,2007-06-19,39000,gwangju,2007,6,19
14416,2007-06-20,39000,gwangju,2007,6,20
14417,2007-06-21,39000,gwangju,2007,6,21
14418,2007-06-22,39000,gwangju,2007,6,22
14419,2007-06-23,39000,gwangju,2007,6,23
14420,2007-06-24,39000,gwangju,2007,6,24
14421,2007-06-25,39000,gwangju,2007,6,25
14422,2007-06-26,39000,gwangju,2007,6,26
14423,2007-06-27,39000,gwangju,2007,6,27
14424,2007-06-28,39000,gwangju,2007,6,28
14425,2007-06-29,39000,gwangju,2007,6,29
14426,2007-06-30,39000,gwangju,2007,6,30
14427,2007-07-01,39000,gwangju,2007,7,1
14428,2007-07-02,39000,gwangju,2007,7,2
14429,2007-07-03,39000,gwangju,2007,7,3
14430,2007-07-04,39000,gwangju,2007,7,4
